Client_ID,Ano,Area_Comercial,Area_Hibrida,Area_Residencial,Area_Industrial,ValorPotencial
3219,2021,5300.00,0.00,6500.00,0.00,1490855.7598831
2789,2022,6600.00,0.00,6600.00,0.00,1490773.7763843
437,2022,200.00,0.00,10000.00,0.00,1489755.9746943
1269,2020,1220.00,0.00,4162.00,2644.00,1487729.5973111
1678,2022,2000.00,0.00,9000.00,0.00,1483593.2090456
755,2021,5200.00,0.00,6500.00,0.00,1483008.9009918
2254,2020,5534.00,0.00,6595.00,0.00,1480673.2204040
2023,2021,2000.00,0.00,8000.00,0.00,1479979.9330826
2814,2020,4500.00,0.00,7000.00,0.00,1473906.9486895
1672,2021,4000.00,0.00,7000.00,0.00,1471536.7665004
263,2022,5500.00,0.00,7000.00,0.00,1463420.8188571
262,2022,800.00,0.00,9500.00,0.00,1463134.0151962
1562,2021,6000.00,0.00,6000.00,0.00,1463093.5999182
2123,2021,6000.00,0.00,6000.00,0.00,1463093.5999182
2362,2021,6000.00,0.00,6000.00,0.00,1463093.5999182
2103,2022,6472.00,0.00,6472.00,0.00,1461861.8001151
1121,2022,1864.00,0.00,4266.00,2280.00,1461659.0501431
2023,2020,2000.00,0.00,8000.00,0.00,1460975.1040537
2100,2022,6000.00,0.00,6700.00,0.00,1458433.2456060
3675,2021,2132.00,0.00,7804.00,0.00,1457923.2393152
1121,2020,1864.00,0.00,4266.00,2280.00,1452249.0743466
369,2021,2200.00,0.00,4000.00,2042.00,1449043.8285744
3219,2020,5300.00,0.00,6500.00,0.00,1448373.1693022
755,2020,5200.00,0.00,6500.00,0.00,1441262.1244789
1672,2020,4000.00,0.00,7000.00,0.00,1438351.7245727
3675,2020,2132.00,0.00,7804.00,0.00,1438052.2051347
902,2021,3500.00,0.00,7000.00,0.00,1432302.4720442
2134,2021,3500.00,0.00,7000.00,0.00,1432302.4720442
1466,2022,3200.00,0.00,8000.00,0.00,1430349.2900494
753,2021,5146.00,0.00,6194.00,0.00,1428165.2118020
3199,2021,4500.00,0.00,6500.00,0.00,1428080.8887531
226,2022,5000.00,0.00,7000.00,0.00,1424186.5244008
1445,2022,5000.00,0.00,7000.00,0.00,1424186.5244008
1805,2022,5000.00,0.00,7000.00,0.00,1424186.5244008
3099,2022,5000.00,0.00,7000.00,0.00,1424186.5244008
3503,2022,5000.00,0.00,7000.00,0.00,1424186.5244008
1895,2021,4000.00,0.00,6700.00,0.00,1421922.6631783
1562,2020,6000.00,0.00,6000.00,0.00,1415728.3450916
2123,2020,6000.00,0.00,6000.00,0.00,1415728.3450916
2362,2020,6000.00,0.00,6000.00,0.00,1415728.3450916
2254,2022,5534.00,0.00,6595.00,0.00,1406389.2294752
902,2020,3500.00,0.00,7000.00,0.00,1402796.5004558
2134,2020,3500.00,0.00,7000.00,0.00,1402796.5004558
1177,2021,1375.00,0.00,6000.00,1000.00,1401298.5874310
3505,2021,5000.00,0.00,6100.00,0.00,1401163.0454465
2234,2021,0.00,0.00,3000.00,3000.00,1399507.6669211
1828,2021,2000.00,0.00,7500.00,0.00,1397289.7608790
1448,2021,3000.00,0.00,7000.00,0.00,1393068.1775879
1697,2021,3000.00,0.00,7000.00,0.00,1393068.1775879
3199,2020,4500.00,0.00,6500.00,0.00,1391484.8107153
1895,2020,4000.00,0.00,6700.00,0.00,1388898.4417882
753,2020,5146.00,0.00,6194.00,0.00,1386979.8118341
2814,2022,4500.00,0.00,7000.00,0.00,1384952.2299445
1196,2021,2000.00,0.00,7400.00,0.00,1380751.7264383
8,2022,0.00,0.00,9365.07,0.00,1380469.6220337
1828,2020,2000.00,0.00,7500.00,0.00,1378552.9660795
1853,2021,2800.00,0.00,7000.00,0.00,1377374.4598054
369,2022,2200.00,0.00,4000.00,2042.00,1377147.3537103
488,2021,3000.00,0.00,6900.00,0.00,1376530.1431472
342,2021,3200.00,0.00,6800.00,0.00,1375685.8264890
3219,2022,5300.00,0.00,6500.00,0.00,1374023.9882290
485,2021,5500.00,0.00,5687.00,0.00,1372095.2576625
2885,2021,4500.00,0.00,6150.00,0.00,1370197.7682106
209,2021,1500.00,0.00,3500.00,2235.00,1369542.2309001
369,2020,2200.00,0.00,4000.00,2042.00,1367942.4245688
1448,2020,3000.00,0.00,7000.00,0.00,1367241.2763390
1697,2020,3000.00,0.00,7000.00,0.00,1367241.2763390
755,2022,5200.00,0.00,6500.00,0.00,1366177.1293377
1196,2020,2000.00,0.00,7400.00,0.00,1362068.5384847
3505,2020,5000.00,0.00,6100.00,0.00,1361102.3244528
1177,2020,1375.00,0.00,6000.00,1000.00,1357225.6437846
1562,2022,6000.00,0.00,6000.00,0.00,1355248.8876221
2123,2022,6000.00,0.00,6000.00,0.00,1355248.8876221
2362,2022,6000.00,0.00,6000.00,0.00,1355248.8876221
648,2021,2500.00,0.00,7000.00,0.00,1353833.8831316
1853,2020,2800.00,0.00,7000.00,0.00,1353019.1866923
488,2020,3000.00,0.00,6900.00,0.00,1350756.8487442
342,2020,3200.00,0.00,6800.00,0.00,1348494.5107961
1948,2021,4000.00,0.00,6240.00,0.00,1345847.7047509
1672,2022,4000.00,0.00,7000.00,0.00,1345717.9354883
2234,2022,0.00,0.00,3000.00,3000.00,1345585.3107730
3598,2021,4500.00,0.00,6000.00,0.00,1345390.7165495
2229,2021,2800.00,0.00,6800.00,0.00,1344298.3909240
2023,2022,2000.00,0.00,8000.00,0.00,1336186.9833544
2885,2020,4500.00,0.00,6150.00,0.00,1333789.3141334
648,2020,2500.00,0.00,7000.00,0.00,1331686.0522222
1299,2021,2200.00,0.00,7000.00,0.00,1330293.3064579
485,2020,5500.00,0.00,5687.00,0.00,1328576.8626030
1879,2021,4900.00,0.00,5700.00,0.00,1327164.0487923
2229,2020,2800.00,0.00,6800.00,0.00,1320050.3315026
3675,2022,2132.00,0.00,7804.00,0.00,1317653.2168554
753,2022,5146.00,0.00,6194.00,0.00,1316833.5204749
2295,2021,2900.00,0.00,4200.00,1300.00,1313615.2289596
1948,2020,4000.00,0.00,6240.00,0.00,1313070.0748520
3199,2022,4500.00,0.00,6500.00,0.00,1311249.1170990
1299,2020,2200.00,0.00,7000.00,0.00,1310352.9177521
3598,2020,4500.00,0.00,6000.00,0.00,1309062.6727412
209,2022,1500.00,0.00,3500.00,2235.00,1306632.8153940
902,2022,3500.00,0.00,7000.00,0.00,1306483.6410320
2134,2022,3500.00,0.00,7000.00,0.00,1306483.6410320
2234,2020,0.00,0.00,3000.00,3000.00,1305682.1931655
1979,2021,5000.00,0.00,5500.00,0.00,1301934.8388021
2340,2021,5000.00,0.00,5500.00,0.00,1301934.8388021
1895,2022,4000.00,0.00,6700.00,0.00,1301496.0677809
1177,2022,1375.00,0.00,6000.00,1000.00,1293453.8751349
3505,2022,5000.00,0.00,6100.00,0.00,1291520.9212787
2545,2021,4158.00,0.00,5827.00,0.00,1289943.6595590
1879,2020,4900.00,0.00,5700.00,0.00,1288053.5692502
209,2020,1500.00,0.00,3500.00,2235.00,1287926.9153334
1226,2021,1200.00,0.00,7200.00,0.00,1284900.7864268
1476,2021,3500.00,0.00,6100.00,0.00,1283460.1620777
376,2021,3700.00,0.00,6000.00,0.00,1282615.8454195
1836,2021,1732.00,0.00,3558.00,1827.00,1274481.1413202
2079,2021,4200.00,0.00,5700.00,0.00,1272236.0365536
1226,2020,1200.00,0.00,7200.00,0.00,1272211.3247081
2858,2021,400.00,0.00,7500.00,0.00,1271740.0186190
2010,2021,2500.00,0.00,6500.00,0.00,1271143.7109280
485,2022,5500.00,0.00,5687.00,0.00,1269876.4445245
1448,2022,3000.00,0.00,7000.00,0.00,1267249.3465758
1697,2022,3000.00,0.00,7000.00,0.00,1267249.3465758
1633,2021,3500.00,0.00,6000.00,0.00,1266922.1276370
2940,2021,3500.00,0.00,6000.00,0.00,1266922.1276370
2858,2020,400.00,0.00,7500.00,0.00,1264776.2489057
809,2021,4500.00,0.00,5500.00,0.00,1262700.5443459
1828,2022,2000.00,0.00,7500.00,0.00,1262483.8705088
1979,2020,5000.00,0.00,5500.00,0.00,1262195.7588839
2340,2020,5000.00,0.00,5500.00,0.00,1262195.7588839
187,2021,1300.00,0.00,7000.00,0.00,1259671.5764366
2885,2022,4500.00,0.00,6150.00,0.00,1259656.9381070
2508,2021,4000.00,0.00,5700.00,0.00,1256542.3187711
2545,2020,4158.00,0.00,5827.00,0.00,1256224.8397062
799,2021,2000.00,0.00,3000.00,2000.00,1255322.6335129
1476,2020,3500.00,0.00,6100.00,0.00,1254436.6521024
342,2022,3200.00,0.00,6800.00,0.00,1253461.8192200
488,2022,3000.00,0.00,6900.00,0.00,1252508.7240067
376,2020,3700.00,0.00,6000.00,0.00,1252174.3141543
1853,2022,2800.00,0.00,7000.00,0.00,1251555.6287933
2295,2020,2900.00,0.00,4200.00,1300.00,1250064.3171660
2010,2020,2500.00,0.00,6500.00,0.00,1249263.9142481
1196,2022,2000.00,0.00,7400.00,0.00,1247743.2479397
187,2020,1300.00,0.00,7000.00,0.00,1246353.5143418
2079,2020,4200.00,0.00,5700.00,0.00,1238276.2554866
2295,2022,2900.00,0.00,4200.00,1300.00,1238123.9303523
1633,2020,3500.00,0.00,6000.00,0.00,1237952.2245075
2940,2020,3500.00,0.00,6000.00,0.00,1237952.2245075
3598,2022,4500.00,0.00,6000.00,0.00,1237546.0042534
3708,2021,1000.00,0.00,7000.00,0.00,1236130.9997629
2054,2021,3500.00,0.00,5800.00,0.00,1233846.0587555
1948,2022,4000.00,0.00,6240.00,0.00,1233689.2039630
184,2021,2000.00,0.00,6500.00,0.00,1231909.4164718
3095,2021,4200.00,0.00,5440.00,0.00,1229237.1470077
648,2022,2500.00,0.00,7000.00,0.00,1228015.0521195
13,2021,3000.00,0.00,6000.00,0.00,1227687.8331807
1824,2021,3000.00,0.00,6000.00,0.00,1227687.8331807
809,2020,4500.00,0.00,5500.00,0.00,1226640.5347670
3708,2020,1000.00,0.00,7000.00,0.00,1225020.3798717
1879,2022,4900.00,0.00,5700.00,0.00,1224711.5721110
2508,2020,4000.00,0.00,5700.00,0.00,1224054.1658399
3539,2021,4000.00,0.00,5500.00,0.00,1223466.2498896
2229,2022,2800.00,0.00,6800.00,0.00,1222074.3836550
3766,2021,0.00,0.00,2797.04,2513.99,1219593.6663387
2495,2021,5000.00,0.00,5000.00,0.00,1219244.6665985
2550,2021,5000.00,0.00,5000.00,0.00,1219244.6665985
2718,2021,5000.00,0.00,5000.00,0.00,1219244.6665985
184,2020,2000.00,0.00,6500.00,0.00,1213708.6901312
1836,2022,1732.00,0.00,3558.00,1827.00,1210529.2269287
2054,2020,3500.00,0.00,5800.00,0.00,1204983.3693179
1299,2022,2200.00,0.00,7000.00,0.00,1204474.4754458
1836,2020,1732.00,0.00,3558.00,1827.00,1203669.1936450
1979,2022,5000.00,0.00,5500.00,0.00,1203077.1858640
2340,2022,5000.00,0.00,5500.00,0.00,1203077.1858640
13,2020,3000.00,0.00,6000.00,0.00,1202397.0003907
1824,2020,3000.00,0.00,6000.00,0.00,1202397.0003907
799,2022,2000.00,0.00,3000.00,2000.00,1201400.2773649
3095,2020,4200.00,0.00,5440.00,0.00,1195416.7437400
74,2021,3210.00,0.00,5700.00,0.00,1194552.1335302
487,2021,1500.00,0.00,6500.00,0.00,1192675.1220155
3539,2020,4000.00,0.00,5500.00,0.00,1191085.3106502
2682,2021,4000.00,0.00,5300.00,0.00,1190390.1810082
2545,2022,4158.00,0.00,5827.00,0.00,1185208.4698007
1356,2021,4500.00,0.00,5000.00,0.00,1180010.3721423
2312,2021,4500.00,0.00,5000.00,0.00,1180010.3721423
2529,2021,4500.00,0.00,5000.00,0.00,1180010.3721423
2495,2020,5000.00,0.00,5000.00,0.00,1179773.6209097
2550,2020,5000.00,0.00,5000.00,0.00,1179773.6209097
2718,2020,5000.00,0.00,5000.00,0.00,1179773.6209097
487,2020,1500.00,0.00,6500.00,0.00,1178153.4660144
799,2020,2000.00,0.00,3000.00,2000.00,1177519.9678593
376,2022,3700.00,0.00,6000.00,0.00,1174771.1331234
3442,2021,4000.00,0.00,5200.00,0.00,1173852.1465675
1476,2022,3500.00,0.00,6100.00,0.00,1173818.0379100
2079,2022,4200.00,0.00,5700.00,0.00,1169783.5598723
3766,2022,0.00,0.00,2797.04,2513.99,1169319.3373253
74,2020,3210.00,0.00,5700.00,0.00,1167876.9117353
809,2022,4500.00,0.00,5500.00,0.00,1163842.8914078
1633,2022,3500.00,0.00,6000.00,0.00,1159077.4153409
2940,2022,3500.00,0.00,6000.00,0.00,1159077.4153409
2682,2020,4000.00,0.00,5300.00,0.00,1158116.4554606
2494,2021,4000.00,0.00,5100.00,0.00,1157314.1121267
1226,2022,1200.00,0.00,7200.00,0.00,1155487.1316715
2010,2022,2500.00,0.00,6500.00,0.00,1154311.9392739
2508,2022,4000.00,0.00,5700.00,0.00,1154089.8420898
3553,2021,2000.00,0.00,6000.00,0.00,1149219.2442682
3661,2021,4000.00,0.00,5050.00,0.00,1149045.0949064
1356,2020,4500.00,0.00,5000.00,0.00,1144218.3967929
2312,2020,4500.00,0.00,5000.00,0.00,1144218.3967929
2529,2020,4500.00,0.00,5000.00,0.00,1144218.3967929
129,2021,900.00,0.00,3200.00,1800.00,1141858.8123440
3442,2020,4000.00,0.00,5200.00,0.00,1141632.0278657
3766,2020,0.00,0.00,2797.04,2513.99,1140816.4979059
484,2021,4000.00,0.00,5000.00,0.00,1140776.0776860
621,2021,4000.00,0.00,5000.00,0.00,1140776.0776860
1519,2021,4000.00,0.00,5000.00,0.00,1140776.0776860
1705,2021,4000.00,0.00,5000.00,0.00,1140776.0776860
2036,2021,4000.00,0.00,5000.00,0.00,1140776.0776860
2125,2021,4000.00,0.00,5000.00,0.00,1140776.0776860
3469,2021,4260.00,0.00,4860.00,0.00,1138024.6625863
2858,2022,400.00,0.00,7500.00,0.00,1136934.1282488
1842,2021,3500.00,0.00,5200.00,0.00,1134617.8521112
187,2022,1300.00,0.00,7000.00,0.00,1133852.7454245
1321,2021,3020.00,0.00,5415.00,0.00,1132509.7034808
3095,2022,4200.00,0.00,5440.00,0.00,1131457.9411926
3553,2020,2000.00,0.00,6000.00,0.00,1131286.5521571
2054,2022,3500.00,0.00,5800.00,0.00,1129596.1702026
2495,2022,5000.00,0.00,5000.00,0.00,1129374.0730184
2550,2022,5000.00,0.00,5000.00,0.00,1129374.0730184
2718,2022,5000.00,0.00,5000.00,0.00,1129374.0730184
2494,2020,4000.00,0.00,5100.00,0.00,1125147.6002709
3463,2021,3800.00,0.00,5000.00,0.00,1125082.3599035
3539,2022,4000.00,0.00,5500.00,0.00,1124608.5969515
160,2021,0.00,0.00,3500.00,1800.00,1120851.1856449
13,2022,3000.00,0.00,6000.00,0.00,1119843.1208846
1824,2022,3000.00,0.00,6000.00,0.00,1119843.1208846
3534,2021,4583.00,0.00,4583.00,0.00,1117559.6614042
3661,2020,4000.00,0.00,5050.00,0.00,1116905.3864735
184,2022,2000.00,0.00,6500.00,0.00,1115077.6448177
77,2021,970.00,0.00,2850.00,1880.00,1113558.2699240
3708,2022,1000.00,0.00,7000.00,0.00,1110312.1687507
484,2020,4000.00,0.00,5000.00,0.00,1108663.1726761
621,2020,4000.00,0.00,5000.00,0.00,1108663.1726761
1519,2020,4000.00,0.00,5000.00,0.00,1108663.1726761
1705,2020,4000.00,0.00,5000.00,0.00,1108663.1726761
2036,2020,4000.00,0.00,5000.00,0.00,1108663.1726761
2125,2020,4000.00,0.00,5000.00,0.00,1108663.1726761
1321,2020,3020.00,0.00,5415.00,0.00,1107385.3079256
1842,2020,3500.00,0.00,5200.00,0.00,1106076.8037489
3469,2020,4260.00,0.00,4860.00,0.00,1104073.6905841
561,2021,3500.00,0.00,5000.00,0.00,1101541.7832298
1947,2021,3500.00,0.00,5000.00,0.00,1101541.7832298
2177,2021,3500.00,0.00,5000.00,0.00,1101541.7832298
2574,2021,3500.00,0.00,5000.00,0.00,1101541.7832298
2987,2021,3500.00,0.00,5000.00,0.00,1101541.7832298
494,2021,0.00,0.00,3000.00,2000.00,1098385.4556879
2682,2022,4000.00,0.00,5300.00,0.00,1095127.3518133
3463,2020,3800.00,0.00,5000.00,0.00,1094441.0830293
1833,2021,3400.00,0.00,5000.00,0.00,1093694.9243385
74,2022,3210.00,0.00,5700.00,0.00,1092099.6568489
1338,2021,4000.00,0.00,4700.00,0.00,1091161.9743639
1356,2022,4500.00,0.00,5000.00,0.00,1090139.7785622
2312,2022,4500.00,0.00,5000.00,0.00,1090139.7785622
2529,2022,4500.00,0.00,5000.00,0.00,1090139.7785622
2008,2021,4460.00,0.00,4460.00,0.00,1087566.2426059
1207,2021,2900.00,0.00,5200.00,0.00,1087536.6987637
129,2022,900.00,0.00,3200.00,1800.00,1084341.6324527
973,2021,4200.00,0.00,4560.00,0.00,1083702.4439294
1843,2021,2000.00,0.00,5600.00,0.00,1083067.1065053
3534,2020,4583.00,0.00,4583.00,0.00,1081380.5009258
3442,2022,4000.00,0.00,5200.00,0.00,1080386.7292442
129,2020,900.00,0.00,3200.00,1800.00,1078190.7056372
487,2022,1500.00,0.00,6500.00,0.00,1075843.3503614
573,2021,4478.00,0.00,4370.00,0.00,1074094.4462097
561,2020,3500.00,0.00,5000.00,0.00,1073107.9485592
1947,2020,3500.00,0.00,5000.00,0.00,1073107.9485592
2177,2020,3500.00,0.00,5000.00,0.00,1073107.9485592
2574,2020,3500.00,0.00,5000.00,0.00,1073107.9485592
2987,2020,3500.00,0.00,5000.00,0.00,1073107.9485592
950,2021,1621.00,0.00,5713.00,0.00,1072015.4902255
1833,2020,3400.00,0.00,5000.00,0.00,1065996.9037359
2494,2022,4000.00,0.00,5100.00,0.00,1065646.1066751
1843,2020,2000.00,0.00,5600.00,0.00,1065348.8417778
160,2020,0.00,0.00,3500.00,1800.00,1063644.5850114
1207,2020,2900.00,0.00,5200.00,0.00,1063410.5348087
77,2022,970.00,0.00,2850.00,1880.00,1062332.0315833
1693,2021,3000.00,0.00,5000.00,0.00,1062307.4887735
1701,2021,3000.00,0.00,5000.00,0.00,1062307.4887735
2993,2021,3000.00,0.00,5000.00,0.00,1062307.4887735
238,2021,3600.00,0.00,4700.00,0.00,1059774.5387989
1338,2020,4000.00,0.00,4700.00,0.00,1059209.8898916
3661,2022,4000.00,0.00,5050.00,0.00,1058275.7953905
617,2021,4000.00,0.00,4500.00,0.00,1058085.9054824
160,2022,0.00,0.00,3500.00,1800.00,1057941.7701388
950,2020,1621.00,0.00,5713.00,0.00,1057025.3850794
2143,2021,2300.00,0.00,5300.00,0.00,1056993.5798569
2008,2020,4460.00,0.00,4460.00,0.00,1052358.0698515
2869,2021,750.00,0.00,6000.00,0.00,1051133.5081276
484,2022,4000.00,0.00,5000.00,0.00,1050905.4841059
621,2022,4000.00,0.00,5000.00,0.00,1050905.4841059
1519,2022,4000.00,0.00,5000.00,0.00,1050905.4841059
1705,2022,4000.00,0.00,5000.00,0.00,1050905.4841059
2036,2022,4000.00,0.00,5000.00,0.00,1050905.4841059
2125,2022,4000.00,0.00,5000.00,0.00,1050905.4841059
3469,2022,4260.00,0.00,4860.00,0.00,1050670.4456264
973,2020,4200.00,0.00,4560.00,0.00,1050353.7809055
77,2020,970.00,0.00,2850.00,1880.00,1047103.5901735
3027,2021,3200.00,0.00,4800.00,0.00,1044925.1376746
494,2022,0.00,0.00,3000.00,2000.00,1044463.0995398
1388,2021,1199.00,0.00,5740.00,0.00,1043367.0150034
2869,2020,750.00,0.00,6000.00,0.00,1042398.4918650
3553,2022,2000.00,0.00,6000.00,0.00,1041374.5319721
1842,2022,3500.00,0.00,5200.00,0.00,1041152.4347879
52,2021,600.00,0.00,6000.00,0.00,1039363.2197907
573,2020,4478.00,0.00,4370.00,0.00,1038802.0730843
1693,2020,3000.00,0.00,5000.00,0.00,1037552.7244424
1701,2020,3000.00,0.00,5000.00,0.00,1037552.7244424
2993,2020,3000.00,0.00,5000.00,0.00,1037552.7244424
2143,2020,2300.00,0.00,5300.00,0.00,1037228.6934634
1026,2021,3900.00,0.00,4415.00,0.00,1036181.7173166
494,2020,0.00,0.00,3000.00,2000.00,1035299.0713920
3463,2022,3800.00,0.00,5000.00,0.00,1035211.7663234
3534,2022,4583.00,0.00,4583.00,0.00,1035184.2753287
1321,2022,3020.00,0.00,5415.00,0.00,1035179.8506335
52,2020,600.00,0.00,6000.00,0.00,1031731.9246300
2084,2021,500.00,0.00,6000.00,0.00,1031516.3608994
1388,2020,1199.00,0.00,5740.00,0.00,1031467.5713754
238,2020,3600.00,0.00,4700.00,0.00,1030765.7105981
1636,2021,3556.00,0.00,4544.00,0.00,1030522.5871592
617,2020,4000.00,0.00,4500.00,0.00,1026241.0347019
1501,2021,1500.00,0.00,5490.00,0.00,1025640.9741643
3192,2021,4000.00,0.00,4300.00,0.00,1025009.8366010
2084,2020,500.00,0.00,6000.00,0.00,1024620.8798066
2769,2021,2500.00,0.00,5000.00,0.00,1023073.1943173
3497,2021,2500.00,0.00,5000.00,0.00,1023073.1943173
1469,2021,3500.00,0.00,4500.00,0.00,1018851.6110262
1628,2021,3500.00,0.00,4500.00,0.00,1018851.6110262
2566,2021,3500.00,0.00,4500.00,0.00,1018851.6110262
3027,2020,3200.00,0.00,4800.00,0.00,1018805.9588995
561,2022,3500.00,0.00,5000.00,0.00,1011671.1896497
1947,2022,3500.00,0.00,5000.00,0.00,1011671.1896497
2177,2022,3500.00,0.00,5000.00,0.00,1011671.1896497
2574,2022,3500.00,0.00,5000.00,0.00,1011671.1896497
2987,2022,3500.00,0.00,5000.00,0.00,1011671.1896497
1501,2020,1500.00,0.00,5490.00,0.00,1011660.7473066
3528,2021,800.00,0.00,5715.00,0.00,1007923.5394171
2008,2022,4460.00,0.00,4460.00,0.00,1007401.6731325
1338,2022,4000.00,0.00,4700.00,0.00,1006683.6163986
1972,2021,4052.00,0.00,4162.00,0.00,1006267.7156963
1026,2020,3900.00,0.00,4415.00,0.00,1005118.2264229
1833,2022,3400.00,0.00,5000.00,0.00,1003824.3307584
2769,2020,2500.00,0.00,5000.00,0.00,1001997.5003256
3497,2020,2500.00,0.00,5000.00,0.00,1001997.5003256
1636,2020,3556.00,0.00,4544.00,0.00,1001921.1438279
973,2022,4200.00,0.00,4560.00,0.00,1001740.4625843
3528,2020,800.00,0.00,5715.00,0.00,998973.3956314
1929,2021,1800.00,0.00,3000.00,1200.00,998731.1467439
2998,2021,1800.00,0.00,3000.00,1200.00,998731.1467439
573,2022,4478.00,0.00,4370.00,0.00,995547.5474207
1339,2021,1300.00,0.00,5400.00,0.00,995063.0253851
1207,2022,2900.00,0.00,5200.00,0.00,994071.2814404
87,2021,1700.00,0.00,5200.00,0.00,993374.3920687
3192,2020,4000.00,0.00,4300.00,0.00,993272.1795123
1975,2021,4000.00,0.00,4100.00,0.00,991933.7677195
1469,2020,3500.00,0.00,4500.00,0.00,990685.8105851
1628,2020,3500.00,0.00,4500.00,0.00,990685.8105851
2566,2020,3500.00,0.00,4500.00,0.00,990685.8105851
2028,2021,2500.00,0.00,4800.00,0.00,989997.1254358
1665,2021,3500.00,0.00,4300.00,0.00,985775.5421447
3243,2021,3500.00,0.00,4300.00,0.00,985775.5421447
147,2021,2000.00,0.00,5000.00,0.00,983838.8998610
2224,2021,2000.00,0.00,5000.00,0.00,983838.8998610
1339,2020,1300.00,0.00,5400.00,0.00,982602.6728246
1843,2022,2000.00,0.00,5600.00,0.00,982412.0416956
1599,2021,3000.00,0.00,4500.00,0.00,979617.3165699
2178,2021,3000.00,0.00,4500.00,0.00,979617.3165699
87,2020,1700.00,0.00,5200.00,0.00,978077.9969284
617,2022,4000.00,0.00,4500.00,0.00,977202.3712603
279,2021,4000.00,0.00,4000.00,0.00,975395.7332788
908,2021,4000.00,0.00,4000.00,0.00,975395.7332788
1102,2021,4000.00,0.00,4000.00,0.00,975395.7332788
1233,2021,4000.00,0.00,4000.00,0.00,975395.7332788
1630,2021,4000.00,0.00,4000.00,0.00,975395.7332788
2148,2021,4000.00,0.00,4000.00,0.00,975395.7332788
2432,2021,4000.00,0.00,4000.00,0.00,975395.7332788
2482,2021,4000.00,0.00,4000.00,0.00,975395.7332788
3248,2021,4000.00,0.00,4000.00,0.00,975395.7332788
238,2022,3600.00,0.00,4700.00,0.00,975296.1808336
1972,2020,4052.00,0.00,4162.00,0.00,974221.4127395
1693,2022,3000.00,0.00,5000.00,0.00,972436.8951934
1701,2022,3000.00,0.00,5000.00,0.00,972436.8951934
2993,2022,3000.00,0.00,5000.00,0.00,972436.8951934
745,2021,800.00,0.00,5500.00,0.00,972366.7653696
950,2022,1621.00,0.00,5713.00,0.00,969329.3500009
1568,2021,3500.00,0.00,4200.00,0.00,969237.5077040
2028,2020,2500.00,0.00,4800.00,0.00,969028.6451359
147,2020,2000.00,0.00,5000.00,0.00,966442.2762088
2224,2020,2000.00,0.00,5000.00,0.00,966442.2762088
745,2020,800.00,0.00,5500.00,0.00,963531.8763026
2143,2022,2300.00,0.00,5300.00,0.00,961730.7506620
1975,2020,4000.00,0.00,4100.00,0.00,960303.3243226
578,2021,3800.00,0.00,4000.00,0.00,959702.0154963
3027,2022,3200.00,0.00,4800.00,0.00,958649.3678377
1665,2020,3500.00,0.00,4300.00,0.00,957716.9553954
3243,2020,3500.00,0.00,4300.00,0.00,957716.9553954
1026,2022,3900.00,0.00,4415.00,0.00,956825.9831853
1599,2020,3000.00,0.00,4500.00,0.00,955130.5864683
2178,2020,3000.00,0.00,4500.00,0.00,955130.5864683
2185,2021,2000.00,0.00,3000.00,1000.00,954200.4222798
1544,2021,3900.00,0.00,3900.00,0.00,951010.8399469
1636,2022,3556.00,0.00,4544.00,0.00,948848.1917136
3192,2022,4000.00,0.00,4300.00,0.00,947721.1261221
1929,2020,1800.00,0.00,3000.00,1200.00,946991.3807937
2998,2020,1800.00,0.00,3000.00,1200.00,946991.3807937
1929,2022,1800.00,0.00,3000.00,1200.00,944808.7905958
2998,2022,1800.00,0.00,3000.00,1200.00,944808.7905958
2584,2021,1500.00,0.00,5000.00,0.00,944604.6054047
279,2020,4000.00,0.00,4000.00,0.00,943818.8967278
908,2020,4000.00,0.00,4000.00,0.00,943818.8967278
1102,2020,4000.00,0.00,4000.00,0.00,943818.8967278
1233,2020,4000.00,0.00,4000.00,0.00,943818.8967278
1630,2020,4000.00,0.00,4000.00,0.00,943818.8967278
2148,2020,4000.00,0.00,4000.00,0.00,943818.8967278
